Woody Johnson
Alberto Fassini
Aldo Maria Brachetti Peretti
Alessandro Ciceri
Melih Abdulhayoğlu
Angelo Dalle Molle
Pushpa Basnet
Benny Binion
Akaki Khoshtaria
David Brevik
Diego Masi
Enrico Piaggio
Eric Trump
Eerik-Niiles Kross
Fred Trump
George Koskotas
Gerard Swope
Giacomo Marini
Gianni Lancia
Giorgio Garuzzo
Giulio Ceretti
Giuseppe Provenzano
Guido Donegani
Irving Gould
Jay Sarno
John Studebaker
Letty Aronson
Luciano Gaucci
Maria Pia Gardini
Martin Birrane
Massimo Gabutti
Murdo MacKenzie
Myron Charles Taylor
Nevio Skull
Pancho Campo
Paul Terrell
Pierluigi Zappacosta
Pietro Loro Piana
Robert Durst
Robert Trimbole
Roberto Mura
Roger Wheeler
Silvio Scaglia
Stanley L. Klos
Tom Mockridge
Vincent DeDomenico
Vito Nunziante
Walter Flanders
Warren Avis
Dennis Heck
Álvaro Saieh
Nemir Kirdar
Akbar Al Baker
Filaret Galchev
Viatcheslav Moshe Kantor
Sam Nazarian
James Tien
Sergei Polonsky
Isabella Löwengrip
David Baird
Jeptha Wade
Carl Freer
Ken Hendricks
Gianroberto Casaleggio
Svein Aaser
Rune Bjerke
Oki Kibatarō
Abbas El Gamal
Adam Khoo
Adolf H. Lundin
Ajaypal Singh Banga
Alan Pegler
Albert Gubay
Alexander Straub
Alfred S. Bloomingdale
Alison Steele
Alois Langer
Mahafarid Amir Khosravi
Andrew Forde
Andrew Regan
Anette S. Olsen
Annika Small
Anthony Adducci
Anthony Habgood
Antonio Vázquez Romero
Arnold Hills
Hermann Hauser
James Matheson
Ben Neumann
Ben Paris
Benjamin Boyd
Benjamin Bronfman
Benjamin M. Bitanga
Chin Sophonpanich
Bob Clifford
Bob Keiller
Brad Hunstable
Bradford Stroh
Brenton G. Hayden
Caleb Chapman
Babak Zanjani
Calen Martin Legaspi
Carlo Barsotti
Carlo Gatti
Carlos Cardona
Carlos Wizard Martins
Carlos Slim Domit
Charles Rudolph Walgreen
Charles Sinclair
Charlie Fern
Chen Tianqiao
Cheong Fatt Tze
Chow Kwen Lim
Christoph Sutter
Claudia Bermúdez
Clessie Cummins
Cliff Boro
Cook Lougheed
Craig Davies
Craig Mitnick
DJ Rose
Dan Evins
Daniel House
Daniel L. Doctoroff
Dany Saadia
Darren Entwistle
David Baxby
David Chow
David Dickinson
David Johnstone
David Pitt-Watson
David Quinn
Deepen Shah
Dennis R. Glass
Detrick DeBurr
Ding Lei
Donald M. Nelson
Dorika Mamboleo Beckett
Doug Parker
Edward B. Rust, Jr.
Edward Moskal
Edward Schunck
Pau Masó
Elizabeth Charnock
Hiroshi Mikitani
Emmanuel Daniel
Eric Dancer
Erik Engstrom
Erle P. Halliburton
James Walsh
Evelin Banev
Fatimeh Pahlavi
Ferdinand Schumacher
Feyyaz Berker
Filipe Nhussi
Frances Yung
Frank Charles McGee
François Barrault
Fred G. Meyer
Fred Joyal
Freddie M. Garcia
Fritz Kreutzpointner
G. Subramania Iyer
Ganari Takahashi
Garrett Camp
Gary C. Kelly
Generoso Pope
George A. David
George Alexander Muthoot
George Ty
George Zimmer
Gilles Ste-Croix
Gordon Lownds
Graham Chipchase
Greg B. Abbott
Greg Roberts
Guilherme Leal
Guy Jackson
Gábor Bojár
Habib Kashani
Hans Stråberg
Harry "A" Chesler
Harry Slatkin
Hilda Hewlett
Ian King (BAE Systems)
Huang Guangyu
Huang Ming
Hugh Matheson
Wang Xiang
Ian Cheshire
Ian Narev
Olof Persson
Enver Ören
Ivar Brandvold
Raymond Gutierrez
Janet Emerson Bashen
Pontus Schultz
Jeff Lawrence
Jeff Stibel
Jennifer Sevilla
Jeremy Fall
Jeremy Padawer
Jesse Vincent
John D. Spreckels
John Frederick Nelson
John Gray
John Henry Silva
John I. Beggs
John Manoogian III
John McFarlane
John P. Surma
John Picard
Jon Feltheimer
Jon Kinyon
Jonathan Duncan
Jonathan Manzi
Jonathan Scarth
Joseph M. Tucci
Joseph S. Sporn
Julio Ariza
Justin Lewis
Kathy Davis
Katie Targett-Adams
N. Murray Edwards
Ken Powell
Kevin Tsujihara
Klaus Lynggaard Hougesen
Kong Dan
Kwok Tak-Seng
Larry H. Miller
Larry Nichols
Larry Yung
Laxmanrao Kirloskar
Martha Lane Fox
Lee McQueen
Lester Crown
Lex Ledesma
Li Yizhong
Michael Federmann
Charoen Sirivadhanabhakdi
Lorenzo Fertitta
Lu Guanqiu
Luke Hartsuyker
M. A. R. Herries
M. Stephen Heilman
Manucher Mirza Farman Farmaian
Mark Bertolini
Mars
Martin Manley
Martin Tobias
Martua Sitorus
Mary Spio
Matthew Chervenak
Maureen G. Mulvaney
Max Marty
Mehdi Hashemi Rafsanjani
Michael Covel
Michael Hill
Michael Knox
Mohsen Badawi
Mitsui Takatoshi
Mohammad Hassan Ansarifard
Monte Lipman
Moshe Schnitzer
Nader Faghihzadeh
Neal Creighton
Omar Hijazi
Orville Redenbacher
Otto von Bressensdorf
Owen Burns
Pan Haidong
Paolo Bediones
Patrick Nagle
Percy Shaw
Pete Harman
Peter Buck
Peter Herdic
Peter Hinssen
Peter Jubeck
Peter Nicholas
Peter Rogers
Philip Berber
Philip Henman
Philip Lader
Philip Odeen
Pierre-Alexis Dumas
Prosper Masquelier
R. N. Shetty
Rachael Bermingham
Raj Anand
Rajesh Agrawal
Rajshree Pathy
Randy Pitchford
Ratheesan Yoganathan
Raymond Chien
Richard Kinder
Richard Solomons
Rick Redewill
Robert Bamford
Roger Wang
Ronen Shilo
Rory Read
Ryan Lackey
Samantha Daniels
Samuel Glazer
Sanjay Parekh
Scott Banister
Victor Hammer
Shirish Saraf
Sieng van Tran
Smitthi Bhiraleus
Soma Edirisinghe
Stanley Dashew
Stav Prodromou
Stephen Kirk
Steve Mogford
Steve Wyrostek
Steven Hirsch
Sudha Pennathur
Suzanne Dando
Suzanne de Passe
Tan Sri Lim Kok Thay
Tang Jun
Ted Field
Terri Alpert
Terry George
Tom Wolf
Tim Stevenson
Tom Carvel
Tom Mursell
Tom Thurlow
Toshifumi Suzuki
Trish Costello
Tyler Barnett
Masatoshi Ito
Varun Thapar
Vikramsahney
Vince Stanzione
Walter Briggs, Sr.
Wang Yongmin
Wilbur Hardee
William Black, Baron Black
William H. Rogers, Jr.
Wu Ching-kuo
Xiong Weiping
Yossi Gross
Yousif bin Abdulrahman Fakhro
Zachary D. Kaufman
Zhu Min
Zoltán Teszári
Kwek Leng Beng
Lei, Jun
Leigh Clifford
Francesc Xavier Bultó
Harold Fowler McCormick
Zhou Jiping
Evaristo Conrado Engelberg
Yuan Baojing
Robert Stanes
Liang Xinjun
Shuhei Yoshida
Jujiro Wada
Debbie Moore
Peder Paus
Ian Taylor
Nigel Stein
Pierre Nanterme
Antonín Koláček
Meena Ganesh
Edward Jay Allen
Ellen Hollond
Habben Michael
Josh Linkner
Evan Spiegel
Lorenzo Sassoli de Bianchi
Brian Acton
Pavel Gubarev
Fred Agnich
Shyam Sunder Goenka
Ludwig Blattner
Takeshi Uchiyamada
Charles Merrill
Per Vilhelm Brüel
Ted Hamilton
Takashi Kawamura
Stephen Chazen
James M. Jenness
Andy Bryant
Vahid Alaghband
Tina Sharkey
Brad Feld
John Roberts
Mark Wilson
Ivan Massow
Mahavir Pratap Sharma
Yossi Dina
Eric Edmeades
Paul Korver
Jake Lodwick
Neil Patel
Tahir Rashid
Anisa Haghdadi
William Doyle
Richard Adkerson
Shashi Ruia
Julio Ponce Lerou
Dean Drako
Rodney McMullen
Craig Robins
Gunjan Sinha
Matthaios Kofidis
Christiana Carteaux Bannister
James Hull
R. C. Bhargava
Stacy Spikes
Virgilia Kaur Pruthi
Dynas Mokhtar
Alison Harmelin
Tracey Johnston-Aldworth
جورج باریت
Robert D. Walter
John W. Tyson
Dietmar Wolter
Pascal Kaufmann
Chester Mojay-Sinclare
Ong Seok Kim
Stelio Belletti
Heinz Hermann Thiele
Jimmy Wales
Jenna Jameson
Jorge Alessandri
PRDL Author ID
Agassiz et al checklist number
Jackie Stewart
Juan Trippe
Thomas Edison
John Boehner
Henry Dunant
Rudolf Diesel
Cecil Rhodes
Ahn Cheol-soo
Donald Trump
Ivan Glasenberg
George H. W. Bush
Stanford R. Ovshinsky
Hans Wilsdorf
Ignacy Łukasiewicz
Karl Albrecht
Jay Grdina
Mary Lou Jepsen
Paul Newman
Ellen Johnson Sirleaf
Justin Timberlake
John Layfield
Denis Thatcher
Henry Morgenthau
Rupert Murdoch
Kazimierz Sabbat
Steve Coast
Henri Nestlé
Asif Ali Zardari
Ernest Bai Koroma
John Rabe
Theo Albrecht
Johannes Hevelius
August Horch
Ernst Werner von Siemens
Joseph Süß Oppenheimer
Kim Dotcom
Rinat Akhmetov
Julius Dorpmüller
Carl Laemmle
Hans Heyer
Matthias Jabs
Joseph Pilates
Adolf Merckle
Gerhard Fieseler
Harald Quandt
Reinhard Mohn
Oscar Troplowitz
Klaus Kleinfeld
Götz Werner
Guido Henckel von Donnersmarck
Heinrich Nordhoff
Ralph H. Baer
Charles Pfizer
Keith R. Kernspecht
Horst Dassler
Boris Becker
Klaus Johann Jacobs
Wilhelm Maybach
Alfred Beit
Arnold von Siemens
Dieter Schwarz
Borja Prado
Daniel Elmen
Chey Tae-won
Herbert Felix
Hans Riegel
August Zang
Paul Achleitner
Julius Fromm
Severin Schwan
Anton Freissler
Hans Howaldt
Karl Amson Joel
Max Duttenhofer
Karl Godulla
Roland Mack
Thomas Haffa
James Goodnight
Robin Li
Werner Otto
Klaus Abbelen
Werner Nachmann
Heinz Dürr
Friedrich Honigmann
Wilhelm Mülhens
Armin Dassler
William Ralph Merton
Louis Victor Robert Schwartzkopff
Wim Thoelke
Klaus-Peter Müller
Hermann Weil
Kemal Şahin
Friedrich Grillo
Alexander, Prince zu Sayn-Wittgenstein-Sayn
Gerd Tacke
Joe Kaeser
Michael Felke
Rudolph Karstadt
Hans-Peter Wild
Hossein Sabet
Lars Windhorst
Wilhelm von Opel
Udo Schütz
Liz Mohn
Gustav Schickedanz
Leo Maximilian Baginski
Georg von Schnitzler
Corny Littmann
Dietrich Mateschitz
Georg Luger
Franz Josef Popp
Peter Westenthaler
Günther Mund
Peter Löscher
César Ritz
Karl Schmidt-Hellerau
Gottlieb Duttweiler
Frank Abagnale
Peter Monteverdi
Werner Rey
Gerhard Ludwig
Norman Kwong
Danilo Arbilla
Rodolphe Lindt
Nicolas Hayek
Leo Frank
Walther Rathenau
Yuri Milner
Andrea Agnelli
José Bello
Rudolf Schenker
Marcel Dassault
Paul Allen
Howard R. Hughes, Sr.
Nigel Vinson, Baron Vinson
Zdzisław Lubomirski
Roman Abramovich
Bernie Ecclestone
Mansour Ojjeh
Alan Shepard
Moulay Rachid ben al Hassan
Ernie Ball
John Kluge
Verghese Kurien
Bernard Baruch
David Alliance, Baron Alliance
Vehbi Koç
Hashemi Rafsanjani
Howard Hughes
George Eastman
Bruce Dickinson
Ferenc Gyurcsány
Alan Greenspan
Shi Zhengrong
Brian Epstein
Dennis Tito
Henri Fayol
Jerry Yang
Emil Rathenau
Kenny Rogers
Michael Dell
André Citroën
Zong Qinghou
John Boyd Dunlop
Larry Flynt
Victoria Principal
Linda McMahon
Jaclyn Smith
Cindy McCain
Khairat El-Shater
François Hennebique
Hu Haifeng
Friedrich Karl Flick
John Donahoe
Marcus Garvey
Édouard Michelin
Zhang Yin
Eric Bischoff
Sergio Pininfarina
Alice Walton
Susanne Klatten
Satoshi Tajiri
Massimo Moratti
Aaron Russo
Jen-Hsun Huang
Boris Berezovsky
King C. Gillette
Li Ning
Mehdi Karroubi
Oleg Deripaska
Satoru Iwata
Momofuku Ando
Euronymous
Sheldon Adelson
Josiah Wedgwood
Prince Alfonso of Hohenlohe-Langenburg
Steven F. Udvar-Házy
Jean-Luc Lagardère
Ikutaro Kakehashi
Conrad Hilton
Khalid bin Mahfouz
Paul Revere
Henry Norris
Jack Dorsey
Frederick Marquis, 1st Earl of Woolton
Philip Harris, Baron Harris of Peckham
Donald Smith, 1st Baron Strathcona and Mount Royal
Herb Alpert
Don King
Ahmet Ertegün
Christopher Polhem
Carlos Ghosn
Kiichiro Toyoda
Adolfo Domínguez
Danny Williams
Jan Gotlib Bloch
Rod Grams
T. Boone Pickens
Dustin Moskovitz
Emil Škoda
Eliphalet Remington
Gonzalo Sánchez de Lozada
Jay Van Andel
Agostino Chigi
Yoshisuke Aikawa
Bakr bin Laden
Andrew Grove
Sam Zemurray
W. Ross Thatcher
Krizia
Minoru Mori
Harold Geneen
Brad Wall
Gregory Olsen
Isaac Tigrett
Giampietro Campana
Sadegh Mahsouli
Run Run Shaw
Shari Arison
Bette Nesmith Graham
Meir Amit
Vincenzo Lancia
Frank D. Robinson
Isabel dos Santos
Fusajiro Yamauchi
Elie Saab
Kawasaki Shōzō
Serguei Adoniev
Trip Hawkins
Alessandro Benetton
Jacques Cœur
Charlene de Carvalho-Heineken
Dick Morris
Eusebi Güell
Dinara Nazarbayeva
John Lombe
Fikret Abdić
Andi Gutmans
J. R. D. Tata
Nir Barkat
Chung Ju-yung
Amy Pascal
Lee Soo-man
John T. Walton
Andrew Forrest
Haim Revivo
Brett Gurewitz
Guy Kawasaki
Gail Kelly
Charles Melville Hays
Mark Dayton
Enrico Preziosi
Henry Royce
Cressida Granger
Steve Wynn
Hannu Rajaniemi
František Křižík
Mike Newton
Gebran Tueni
Angelo Poffo
Henry Cole
Henadiy Boholyubov
Lubna Olayan
Franco Sensi
Jorma Ollila
James R. Bath
Paul Hermelin
Alain Wertheimer
German Khan
Ransom E. Olds
Willy Bogner
Natalie Massenet
Carl Haas
Paul Wilbur Klipsch
Minor Cooper Keith
Antonio Marcegaglia
Silvina Moschini
Chung Mong-hun
Thomas Cullinan
George Hudson
Carlos Roberto Flores
Maurício de Sousa
Dana White
Andrea Della Valle
Carlo Lombardi
Julius Meinl I
Nicolaes Couckebacker
Cher Wang
Zhang Ruimin
Simon Murray
Stanisław Tymiński
Art Modell
Ludvig Nobel
Zhang Jian
Albert Grossman
Sébastien Érard
Leroy Chiao
J. Willard Marriott
William Beardmore, 1st Baron Invernairn
Nino Cerruti
Li Shufu
Ng Teng Fong
B. C. Forbes
Mike Ilitch
Randy Lerner
Vegard Heggem
Tokuji Hayakawa
Justin Marshall
Eddie Kelly
Sumner Redstone
Michael Eisner
Jorge Vergara
Hub van Doorne
Errett Lobban Cord
Angelo Rizzoli
Ieuan Evans
Carlos Gutierrez
Earl Tupper
Jim Walton
Jerry Moss
Iginio Straffi
Domenico Dolce
Nasser Al-Khelaifi
John Timu
Byrraju Ramalinga Raju
Barron Hilton
Bart Starr
Beny Steinmetz
Bernard Cornfeld
Friedrich Radszuweit
Bill Flores
Bill McDermott
Tony Hayward
John S. Pillsbury
Bob Douglas
Bogoljub Karić
Bill Gross
George Peabody
Walter Herschel Beech
Micky Arison
William Alexander Morgan
William Davidson
Calisto Tanzi
Henry Kravis
Elwood Haynes
Georg Carstensen
Nino Rovelli
Edward Haughey, Baron Ballyedmond
George Syrimis
Frédéric Lemoine
Torakusu Yamaha
Radostin Stoychev
Diego Portales
Umberto Agnelli
Tab Thacker
Jack Swilling
Claudio Cavazza
Serge Dassault
Joseph-Armand Bombardier
Jack Trout
Raymond Vahan Damadian
Franck Riboud
Rowland Hussey Macy
Ryōji Chūbachi
Bülent Eczacıbaşı
Carl Frederik Tietgen
Kent Tong
Ferdinando Innocenti
Charles Deutsch
Charles Sanderson, Baron Sanderson of Bowden
Charles W. Robinson
Charles G. Koch
Cheng Yu-tung
Dorje Tashi
Jean-Cyril Spinetta
Ian Livingstone
Rosalía Mera
Clarence Wallace
Clint Murchison, Jr.
Massimo Carraro
Juan Carlos Varela
Jack Ma
James Keir
David Sassoon
Derek Ezra, Baron Ezra
Dionisio Gutierrez Mayorga
Sergio Marchionne
Hacı Mehmet Zorlu
Shai Agassi
Donald Curry, Baron Curry of Kirkharle
Don Mazankowski
Gaston Gallimard
Douglas Stuart, 20th Earl of Moray
Lino Saputo
Earl Bakken
Edward Gottlieb
Edwin Corning
Sunil Mittal
Hans-Joachim Watzke
John Fentener van Vlissingen
Heinrich Voelter
Petro Dyminsky
Aleš Valenta
Frank Rosenthal
Vladimir Romanov
John Warnock
William Pirrie, 1st Viscount Pirrie
Frank Gannett
Maurice Lévy
William Lyons
Jerry Rubin
Gustavo Cisneros
Giuseppe Volpi
Alfred Kordelin
Giovanni Bertone
William Colgate
F. P. Journe
Teh Hong Piow
Nandan Nilekani
Gregor Robertson
John Chambers
Leopoldo Pirelli
Mar Roxas
Karlos Arguiñano
Fulvio Ballabio
Nassef Sawiris
Frank Mackenzie Ross
Frans Indongo
Frans van Houten
Fredrik Ljungström
Vittorio Cecchi Gori
Frits Goldschmeding
Jacob W. Davis
Mark Cojuangco
George Atkinson
George R. Roberts
Gerard Dewhurst
Ivan Yates
Stephan Noller
Pierre-André de Chalendar
Giotto Bizzarrini
Godfrey Lowell Cabot
John James Sainsbury
Silvia Quandt
Guido Alberti
Nathan Handwerker
Hasan Ali Khan
Henry Brarens Sloman
Herman Salling
Heward Grafftey
Trent Parke
Aziz Akhenouch
Raul Hellberg
Sabeer Bhatia
Sergey Galitsky
Richard Oetker
Les Wexner
Jack Renshaw
Jacques Nasser
Jakob Bengel
James McNerney
Jeffrey Sterling, Baron Sterling of Plaistow
Marcus Lamb
Joe Eigo
Kjeld Kirk Kristiansen
Johann Graf
John Siddeley, 1st Baron Kenilworth
John Stumpf
Josef Sachs
Juan Bautista Vicini Burgos
Juan Pablo Villalobos
Karl Atzenroth
Karl Zuegg
K. C. Irving
Vebjørn Tandberg
Irineu Evangelista de Sousa
Willi Illbruck
Edoardo Agnelli
Louis De Geer
Louis T. Leonowens
Ludwig Aaron Gans
Renzo Rosso
Marshall Field
Prince Max, Duke in Bavaria
Maximilian, Margrave of Baden
Mike Davies
Mike Duke
Alfred Peet
Alberto Ibargüen
William Wirt Winchester
André Filippini
Donald Crowhurst
Madman Muntz
Andy Cohen
Carl Walther
Andrea Rossi
Paul Polman
David Alter
Peter Burgstaller
Jac Holzman
Telman Ismailov
Prabowo Subianto
Anand Mahindra
Robert Mehlen
Rose Leon
Herman Heinsbroek
Sam Malin
Diego Della Valle
Edoardo Agnelli
Enric Martí Carreto
Diva Zappa
Alfred Haighton
Su Shulin
Kim Kötter
William Adam
Tokuji Wakasa
Horacio Pagani
J. Howard Marshall
Walter Kotaba
Liu Zhenya
Willi Münstermann
William Beckford of Somerley
Lars Monrad-Krohn
William Schreyer
Ibrahim Sultan Ali
Jacob Broom
Thomas Burberry
John Kay
William A. Clark
Louis Bamberger
Ulf Ekberg
Alaa Mubarak
James Key Caird
Sunita Narain
Jerry Heller
Aaron Lawrence
Andrew Gould
Andrew Mason
Antenor Patiño
Arthur Murray
Arthur Ochs Sulzberger, Jr.
Barry Meyer
Bill Young
Draft:Bormioli Rocco
Charles Geschke
David Gill
David J. Lesar
James W. Gibson
Isaac Carasso
Emilio Cavallini
Ezekiel Hart
Frank Jay Gould
George Arthur Forrest
Giancarlo Parretti
Gordon Wu
William Jardine
Henry Huttleston Rogers
Gérard Louis-Dreyfus
Jan Macháček
Lucian Grainge
Marcel Bleustein-Blanchet
Hans-Ekkehard Bob
Mario Moretti Polegato
Rezart Taçi
Cyma Zarghami
Moses Yale Beach
Baba Ali
Maths O. Sundqvist
Zhou Zhengyi
Paul Gallant
Paul Desmarais
Philippe Crouzet
Pierre Wertheimer
Rattan Chadha
Ramu Yalamanchi
Richard Harding
Steve Gibson
Serge Crasnianski
Huang Nubo
Slim Riahi
Stuart Grimes
William Leggo
Thierry Hermès
Timothy Eaton
Wallace Harrison
Warwick Waugh
Xavier Rolet
Tareq Al-Suwaidan
A'Lelia Walker
Aldo Garzanti
Alessandro Martini
Ali al-Faraj
Andrija Ljudevit Adamić
Angelo Massimino
Clement Studebaker
Daniel B. Wesson
Donald Randall
Donald Trump, Jr.
Fabio Massimo Cacciatori
Fabio Perini
Giorgio Panto
Giovanni Antonio Sanna
Giovanni Ferrero
Iosif Constantin Drăgan
Henry Varnum Poor
Horace Smith
Ian Schrager
Paolo Oss Mazzurana
Ivor Guest, 1st Baron Wimborne
James J. Nance
Jeffrey Pollack
John Moody
Johnny Lombardi
Leonard E. H. Williams
Luisa Spagnoli
Luke Dillon, 4th Baron Clonbrock
Massimo Cellino
Nerio Alessandri
Paolo Pininfarina
Pio Pion
Ronald P. Spogli
Ronnie Barrett
Sergio Cragnotti
Sherwood Egbert
Mukhtar Ablyazov
Shamsi Asadullayev
Howard Graham Buffett
Robert J. Bach
Serguei Beloussov
Michael Vassar
Khaled Bichara
Arkady Volozh
Lisa Sounio
Sergei Zimin
Eric Lefkofsky
Boris Rotenberg Sr.
Shōjirō Ishibashi
John Tschohl
Abbas Vaez-Tabasi
Abbot Kinney
Abraham Munn
Adam Hildreth
Ade Tuyo
Adolph Schwarzenberg
Sung Jae-ki
Albert D. Cohen
Alex Banayan
Alexis Ohanian
Ali Nasir
Andrew Housser
Anna Kepe
Antony Burgmans
Arash Ferdowsi
Archer Milton Huntington
Armando Montelongo
Armin Baniaz Pahamin
Arnold Silverstone, Baron Ashdown
August Uihlein
Ayman Asfari
B. S. Abdur Rahman
Malcolm Bricklin
Barrie Wells
Ben Barry
Bill Naito
Bill Parker
Bob Benmosche
Maria Akraka
Brad Handler
Brad Keywell
Brad Steward
Brett Alegre-Wood
Brian L. Roberts
Phebe Novakovic
Burt Baskin
CM Murphy
Carl Karcher
Carmen Busquets
Cathe Friedrich
Chalene Johnson
Chang Zhenming
Charles Allen Thomas
Charles T. Hinde
Christopher Curry
Chua Sock Koong
Colin Cowie
Collett E. Woolman
Corey Shoblom Davis
Dalton Philips
Dan Amos
Dan Demole
Dane Brookes
Dave Habiger
Dave Walsh
David Gonski
David Houle
David Murray
David Seisay
David Sime Cargill
David T. Abercrombie
David Tyler
Dawn O'Donnell
Deborah Hutchison
Deborah Thigpen
Denise Nurse
Dennis Bakke
Dilip Venkatachari
Don Robert
Donald M. Kendall
Dorence Atwater
Edward Williams
Edwin McAlpine, Baron McAlpine of Moffat
Elly Kadoorie
Ely Callaway Jr.
Emily Cummins
Eric A. McAfee
Eric C. Anderson
Erik Vonk
Ervic Vijandre
Isaac Garza Garza
Ezra Fitch
Ferit Şahenk
Francis Harrington Glidden
Frederick Pabst
Jack Cohen
George Burns, 2nd Baron Inverclyde
George G. Weston
George James Cole, Baron Cole
George T. Oliver
Gideon Gartner
Gilmore Schjeldahl
Granville Semmes
Greg Brown
Gregory R. Page
Guy Berruyer
Jeff Smisek
Hans Knoll
Harvey Jacobson
Hassan Khosrowshahi
Heidi Cortez
John Elvesjo
Henrique Neto
Henry Nicholas
Henry Sherwin
Hilary Devey
Hugh Kennard
Ivan Amodei
J. Michael Pearson
Jack Friedman
Jack Talbert
James K. Irving
Jan Fletcher
Jason Lucash
Jean Lowrie-Chin
Jeff Gunther
Jenni Hogan
Jens Martin Skibsted
Jimmy Haslam
Joel Breton
John Baker
John Peace
John Safer
John Taylor
John Thrasher
John Tiner
Joshua Ferraro
José Mentor Guilherme de Mello
Joyce Hall
João Pavão Martins
Kamal Quadir
Kevin Carl Scholz
Khalifa AlJaziri
Kohei Nishiyama
Krishna Ella
Krzysztof Klicki
Kunio Busujima
Larry Schmittou
Lawrence Omole
Leo Stoller
Leonard Lauder
Leslie Moonves
Louie Torrellas
Lova Boy
Manuel Luís Goucha
Margaret Karcher
Marian Ilitch
Marion A. Trozzolo
Mark Simpkin
Masha Kirilenko
Matt Ficner
Mellody Hobson
Michael Cudahy
Michael Eggert
Michael Roney
Michel Leblanc
Mike Southon
Chen Guangbiao
Mohammad Namazi
Nicandro Durante
Nigel Wilson
Nike Oshinowo-Soleye
Nirav Shah
Otto Miskolczy
P Obul Reddy
Pablo Kleinman
Paolo Vitelli
Patrick Grove
Paul Cheung Kwok Wing
Paul D. House
Paul Revere Braniff
Paulie Harraka
Pearse Lyons
Pedro Moreira Salles
Pentland Hick
Peter Gershon
Peter Roizen
Peter Woo
Poesy Liang
Porfirio Piña
Ralph Leroy Nafziger
Ray Ingleby
Renato Turano
Ricardo Rossel
Rich Templeton
Richard Burrows
Richard Cousins
Richard Driehaus
Richard E. Meyer
Richard K. Davis
Richard La Ruina
Richard M. Schulze
Richard Prout
Richard Thalheimer
Robert Buchan
Rodd Partridge
Roswitha Augusta
Roya Mahboob
Russ George
S. L. Kirloskar
Sally Aw
Sally Preston
Sashi Reddi
Semyon Dukach
Shai Reshef
Sharon Shobha Devi Lingham
Silas Aaron Hardoon
Sina Tamaddon
Song Weiping
Stefan Mosley
Steve Andriole
Steve Bellamy
Steve Holliday
Steve Miller
Steven Langman
Stuart Browning
Sudhir Ruparelia
Svein Rennemo
Sy Syms
Syed Mokhtar Al-Bukhary
Temel Kotil
Thomas Humber
Thomas Lau
Thomson Mason
Todd Pedersen
Tom Matlack
Toru Muranishi
Toshio Iue
Paul Decauville
Tuncay Özilhan
Victor Matthews, Baron Matthews
Vishal Gondal
Wahab Iyanda Folawiyo
Walter Stanley Monroe
Wil Harris
William B. Brahms
William H. Swanson
William Morrison
William Walmsley
Willie Harcourt-Cooze
Y. S. Chowdary
Yu Dong
Yu Minhong
Zhang Xin
Žarko Zečević
Giancarlo Martini
Mochtar Riady
James Ready
Zhou Hongyi
Erazm Jerzmanowski
Erwin Hochmair
Shahram Jazayeri-Arab
Akio Mimura
Erwin Hymer
Rozali Ismail
Oliver Muoto
Bas Lansdorp
James Cash Penney
Christophe Cuvillier
Enn Kunila
Takehiro Ohno
Roman Putin
John P. Bauer
Lori Dennis
Maelle Gavet
Danny Porush
Carl Rinsch
Yuri Korablin
Marius Kloppers
Rosario Messina
Francis Kitaka
Bijan Davari
Henry Segerstrom
James I. Ausman
Mohamed Mansour
Dana Beth Ardi
Lisa Arie
Nick Akins
Turki Faisal Al Rasheed
Fred Federspiel
Alan Clark
Maurizio Cunningham-Brown
Daniel Vávra
Nouriel Gino Yazdinian
Avi Muchnick
John D. Kobs
Noelle Reno
Bruce Claflin
Valter Mainetti
Vikas Gupta
Joe Cross
David Kershenbaum
Christian Magoon
Albert Manifold
Mcenroe
Flemming Ørnskov
Alistair Phillips-Davies
Brian Rice
Richard M. Bracken
Ahmed Maiteeq
Simon Segars
Edward F. Lonergan
Donnie Smith
Suzanne Jenniches
Gary Romine
Karan Singh Thakral
Ahmet Akça
Ram Lakhina
Prachee Prakash Javadekar
David Perdue
Edoardo Agnelli
Marco Ajmone-Marsan
Douglas L. Peterson
Hezekiah Griggs
Greg Orman
Otto Lagerfeld
Tilli Antonelli
Robin Ingle
Charles Walters, Jr.
Dave Lewis
Andrew Witty
Lisa Su
Bijan Allipour
Samira Samii
Jake W. Cameron
William R. Cosentini
Sintra Arunte-Bronte
Simon Murdoch
platform
dissolved or abolished
Arnold Schwarzenegger
Larry Page
Bill Gates
Henry Ford
Sonja Bernhardt
Roy Raymond
Alfred Nobel
Lou Barletta
Bernard Arnault
Willy Bogner
Paris Hilton
Ginni Rometty
Claudia Wells
Bob Falkenburg
J. P. Morgan
John Jacob Astor
Adam Opel
Ricardo Martinelli
Mohammed VI of Morocco
Bidzina Ivanishvili
Raja Pervaiz Ashraf
Petro Poroshenko
Sakis Rouvas
Carl Reichenbach
Johann Jacob Schweppe
Richard, 6th Prince of Sayn-Wittgenstein-Berleburg
Philip Agee
Dietmar Hopp
Francis Buchholz
Moritz, Landgrave of Hesse
Prince Franz Wilhelm of Prussia
Willi Weber
August Thyssen
Alfred Hugenberg
Wilhelm Keppler
Henry Kissinger
Paul Mauser
Louis Krages
Friedrich Wilhelm, Prince of Hohenzollern
Michael Braungart
